Locus_ID,log2FoldChange
LOC105678003,0.03023082
LOC105678004,-0.288967213
LOC105678005,-0.647523796
LOC105678006,-0.20443326
LOC105678007,0.24661367
LOC105678008,-0.278699903
LOC105678009,-0.346728945
LOC105678010,0.321426375
LOC105678011,0.413483057
LOC105678012,0.032056126
LOC105678013,0.434441992
LOC105678014,0.497280973
LOC105678015,0.279924533
LOC105678016,0.593203147
LOC105678017,0.429687877
LOC105678018,-0.39158743
LOC105678019,-0.371846115
LOC105678020,-0.10372016
LOC105678021,-0.233385428
LOC105678022,0.462456821
LOC105678023,0.472702174
LOC105678024,-0.287312726
LOC105678025,0.442678133
LOC105678026,0.42379296
LOC105678027,0.366300044
LOC105678028,0.319304509
LOC105678029,0.097533121
LOC105678030,-0.098182686
LOC105678031,-0.110255738
LOC105678032,0.719510859
LOC105678034,0.544053829
LOC105678035,-0.01977807
LOC105678036,0.177549712
LOC105678037,0.268434237
LOC105678038,-0.118429018
LOC105678039,0.125368004
LOC105678040,0.34692876
LOC105678041,-0.320569115
LOC105678042,-0.351616798
LOC105678043,-0.335999462
LOC105678044,0.486648494
LOC105678045,-0.652435062
LOC105678046,0.128005035
LOC105678047,-0.517654366
LOC105678048,0.006858139
LOC105678049,0.517769526
LOC105678050,0.249803376
LOC105678051,0.649739705
LOC105678052,0.670353215
LOC105678053,0.233469436
LOC105678054,-0.237131952
LOC105678055,-0.606712997
LOC105678056,0.439636585
LOC105678057,-0.101120706
LOC105678058,-0.365594405
LOC105678059,-0.221494502
LOC105678060,-0.202310792
LOC105678062,-0.131760682
LOC105678063,0.041456937
LOC105678064,0.166314127
LOC105678065,-0.328032238
LOC105678066,-0.487913552
LOC105678068,0.146970576
LOC105678069,0.354943722
LOC105678070,0.012491032
LOC105678071,-0.070844187
LOC105678072,0.059418228
LOC105678073,-0.313987334
LOC105678074,-0.052862839
LOC105678075,-0.247023331
LOC105678076,0.323310546
LOC105678077,0.005069117
LOC105678078,-0.291370141
LOC105678079,0.168759662
LOC105678080,0.354698809
LOC105678081,-0.028409912
LOC105678082,0.360427215
LOC105678083,0.692343371
LOC105678084,0.557906449
LOC105678085,0.47646021
LOC105678086,0.656952331
LOC105678087,0.180748207
LOC105678088,0.460899329
LOC105678089,0.340267499
LOC105678090,-0.696909463
LOC105678091,0.710766596
LOC105678092,0.177839692
LOC105678093,0.387885044
LOC105678094,-0.164980893
LOC105678095,0.159168286
LOC105678096,0.476776484
LOC105678097,0.268431411
LOC105678098,0.398746103
LOC105678099,0.824753074
LOC105678100,0.249712167
LOC105678101,0.026302406
LOC105678102,0.370043797
LOC105678103,-0.078487939
LOC105678104,0.228790448
LOC105678105,0.465523993
LOC105678106,0.48112745
LOC105678107,0.82442723
LOC105678108,0.412007894
LOC105678109,0.604208575
LOC105678110,0.105278797
LOC105678111,-0.508577665
LOC105678112,-0.311663334
LOC105678113,-0.238217607
LOC105678114,-0.180838492
LOC105678115,0.554574594
LOC105678116,0.296778058
LOC105678117,0.522222395
LOC105678118,0.593605915
LOC105678120,-0.478922345
LOC105678121,0.200531336
LOC105678122,-0.10736593
LOC105678123,-0.263888585
LOC105678124,0.101877461
LOC105678125,-0.006256948
LOC105678126,0.661068832
LOC105678127,-0.138582335
LOC105678128,-0.200920634
LOC105678129,0.177137202
LOC105678130,-0.060086316
LOC105678131,-0.005857708
LOC105678132,0.236804745
LOC105678133,-1.346455336
LOC105678134,-0.337231109
LOC105678135,0.163045463
LOC105678136,-0.106235416
LOC105678137,-0.297911887
LOC105678138,-0.115191807
LOC105678139,-0.087332541
LOC105678140,0.275925169
LOC105678141,0.31382394
LOC105678142,-0.171136667
LOC105678143,-0.026337756
LOC105678144,-0.083496496
LOC105678145,-0.108660331
LOC105678146,-0.519009553
LOC105678147,0.478729725
LOC105678148,0.074840405
LOC105678149,0.551277564
LOC105678150,0.325076312
LOC105678151,0.506602719
LOC105678152,-0.004667518
LOC105678153,-0.121091671
LOC105678154,0.102910764
LOC105678155,0.592931536
LOC105678156,0.201813934
LOC105678157,0.166583776
LOC105678158,0.454708426
LOC105678159,0.355972072
LOC105678160,-0.277156335
LOC105678161,-0.261631097
LOC105678162,0.257426085
LOC105678164,0.452693676
LOC105678165,0.229766642
LOC105678166,0.097856678
LOC105678167,0.052542245
LOC105678168,-0.035907755
LOC105678169,0.366604758
LOC105678170,0.517424131
LOC105678171,-0.405257708
LOC105678172,-0.203936411
LOC105678173,0.514199224
LOC105678174,0.180765722
LOC105678175,-0.221810878
LOC105678176,-0.370154955
LOC105678178,-0.116289283
LOC105678179,-0.249374909
LOC105678180,0.960205894
LOC105678181,-0.587663295
LOC105678182,-0.238953044
LOC105678183,0.07813554
LOC105678184,0.067082216
LOC105678185,0.359287286
LOC105678186,0.486033293
LOC105678187,0.465595878
LOC105678188,0.057768593
LOC105678189,0.275215992
LOC105678190,0.06273622
LOC105678191,0.453228793
LOC105678192,-0.361380841
LOC105678193,0.000215576
LOC105678194,0.174269572
LOC105678195,-0.579379618
LOC105678196,-0.654198986
LOC105678197,-0.023670432
LOC105678198,0.167753411
LOC105678199,0.421439927
LOC105678200,0.023663304
LOC105678201,0.301051938
LOC105678202,-0.118877122
LOC105678203,0.002831853
LOC105678204,-0.054440107
LOC105678205,0.473030255
LOC105678206,0.521508996
LOC105678207,0.502410053
LOC105678208,0.377611538
LOC105678209,0.258114272
LOC105678210,0.110789658
LOC105678212,0.185071902
LOC105678213,-0.030248525
LOC105678214,-0.204094329
LOC105678215,-0.164511551
LOC105678216,-0.066061681
LOC105678217,-0.176304644
LOC105678218,0.428320243
LOC105678219,1.090152147
LOC105678220,0.440692674
LOC105678221,0.420035031
LOC105678222,0.313928601
LOC105678223,0.149152497
LOC105678224,0.089543124
LOC105678225,-0.634297608
LOC105678226,-0.389578843
LOC105678227,0.481712998
LOC105678228,-0.374584072
LOC105678229,0.337439876
LOC105678230,0.279830492
LOC105678231,0.216177893
LOC105678232,0.719117724
LOC105678233,-0.132740583
LOC105678234,-0.302985877
LOC105678236,0.001201707
LOC105678237,0.414944711
LOC105678238,0.683221186
LOC105678239,0.018805334
LOC105678240,0.249035377
LOC105678241,-0.327162115
LOC105678242,0.270927925
LOC105678243,-0.23765664
LOC105678244,0.488123564
LOC105678245,0.359230682
LOC105678246,0.314799764
LOC105678247,0.183147728
LOC105678248,0.339629038
LOC105678249,0.06235622
LOC105678250,-0.128827134
LOC105678251,0.1683769
LOC105678252,-0.24782985
LOC105678253,-0.204685972
LOC105678254,0.224704087
LOC105678256,0.386845143
LOC105678257,0.517435412
LOC105678258,-0.236903735
LOC105678259,0.398801576
LOC105678260,0.460842828
LOC105678261,-0.178117801
LOC105678262,-0.458766735
LOC105678263,-0.19767486
LOC105678264,-0.95030706
LOC105678265,0.092909504
LOC105678266,-0.005592348
LOC105678267,-0.148944856
LOC105678268,-0.280912664
LOC105678269,0.320505606
LOC105678270,-0.202144554
LOC105678271,-0.273698493
LOC105678272,0.10525555
LOC105678273,-0.254069282
LOC105678274,-0.079563587
LOC105678275,0.093647291
LOC105678276,0.109271022
LOC105678277,-0.26936106
LOC105678278,0.190759812
LOC105678280,0.81468635
LOC105678281,-0.30982494
LOC105678282,-0.743941362
LOC105678283,-0.063125885
LOC105678284,-0.05115578
LOC105678285,-0.096906863
LOC105678286,0.170314334
LOC105678287,0.19746846
LOC105678288,-0.435633563
LOC105678289,0.381074517
LOC105678290,-0.331211503
LOC105678291,-0.390327796
LOC105678292,-0.209447707
LOC105678293,-0.346608488
LOC105678294,-0.25418078
LOC105678295,0.468308273
LOC105678296,-0.118367603
LOC105678297,0.074941972
LOC105678298,0.436557242
LOC105678299,0.04438985
LOC105678300,-0.010364828
LOC105678301,0.378104982
LOC105678302,0.42994972
LOC105678303,-0.046479227
LOC105678304,-0.30419931
LOC105678305,0.425270412
LOC105678306,-0.009029139
LOC105678307,-0.173695453
LOC105678308,0.254715224
LOC105678309,-0.167261641
LOC105678310,0.081715804
LOC105678311,0.416809953
LOC105678312,-0.118132489
LOC105678314,-0.601433948
LOC105678315,0.52159597
LOC105678316,0.038741604
LOC105678317,0.493280269
LOC105678318,0.47646021
LOC105678319,-1.378461033
LOC105678323,0.355419091
LOC105678324,0.446660409
LOC105678326,0.258114272
LOC105678327,-0.397661428
LOC105678328,-0.532096962
LOC105678329,-0.177196906
LOC105678330,0.12141882
LOC105678331,0.11894593
LOC105678332,0.248067555
LOC105678333,0.06035213
LOC105678334,-0.086605022
LOC105678335,0.645920625
LOC105678336,0.245561282
LOC105678337,0.529017037
LOC105678338,-0.087613653
LOC105678339,0.107990172
LOC105678340,0.444011941
LOC105678341,-0.392606079
LOC105678342,-0.219396948
LOC105678345,0.504543254
LOC105678346,-0.156562121
LOC105678347,0.430277654
LOC105678348,-0.594966216
LOC105678349,0.22241944
LOC105678350,-0.362807284
LOC105678351,-0.115912166
LOC105678352,-0.020416586
LOC105678353,0.314622607
LOC105678354,0.252063051
LOC105678355,0.025473481
LOC105678356,1.415682012
LOC105678357,1.061248459
LOC105678358,0.321458866
LOC105678359,-0.556143452
LOC105678360,-0.164600299
LOC105678361,0.150708098
LOC105678362,0.246200718
LOC105678363,0.290234695
LOC105678364,0.088027474
LOC105678365,0.506305359
LOC105678366,0.512160091
LOC105678367,0.035076477
LOC105678369,0.370242038
LOC105678370,0.112491402
LOC105678371,0.090298203
LOC105678372,-0.028298468
LOC105678373,0.19606109
LOC105678374,-0.316637862
LOC105678375,-0.257323731
LOC105678376,-0.08039394
LOC105678377,-0.117073419
LOC105678378,0.271819224
LOC105678379,0.088822395
LOC105678380,0.273686098
LOC105678381,0.381509788
LOC105678382,-0.176500281
LOC105678383,-0.086967986
LOC105678384,0.577869573
LOC105678385,0.497503457
LOC105678386,0.333331763
LOC105678387,0.31591562
LOC105678388,0.426474234
LOC105678389,-0.197688225
LOC105678390,0.156181031
LOC105678391,0.036019346
LOC105678392,-0.192269513
LOC105678393,0.734569868
LOC105678394,0.223677059
LOC105678395,-0.310209938
LOC105678396,0.184113939
LOC105678397,0.395658605
LOC105678398,0.309546329
LOC105678399,0.192716231
LOC105678400,0.31648716
LOC105678401,-0.350662713
LOC105678402,-0.362143437
LOC105678403,-0.334707152
LOC105678404,-0.298123864
LOC105678405,-0.118190533
LOC105678406,-0.190334882
LOC105678407,0.136045906
LOC105678408,0.456698218
LOC105678409,0.049154338
LOC105678410,-0.204130679
LOC105678411,0.016328747
LOC105678412,-0.494877174
LOC105678413,-0.418003538
LOC105678414,-0.343033555
LOC105678415,0.358225906
LOC105678417,0.100916389
LOC105678418,0.1641387
LOC105678419,-0.038478033
LOC105678420,0.429130366
LOC105678421,-1.153510922
LOC105678422,-0.535216342
LOC105678423,-0.518637721
LOC105678424,-0.260341115
LOC105678425,0.029184564
LOC105678426,0.335339902
LOC105678427,0.097761385
LOC105678428,0.242561309
LOC105678429,0.146475297
LOC105678430,0.126465856
LOC105678431,0.315856192
LOC105678432,-0.188450707
LOC105678433,-0.51996714
LOC105678434,-0.229065298
LOC105678435,0.113242994
LOC105678436,0.248048645
LOC105678437,0.148776308
LOC105678438,-0.210352547
LOC105678439,0.247082807
LOC105678440,0.00881905
LOC105678441,-0.398208994
LOC105678442,-0.115238805
LOC105678443,0.082106542
LOC105678444,0.366761865
LOC105678445,0.131894005
LOC105678446,0.084525273
LOC105678447,0.323058305
LOC105678448,0.147867862
LOC105678449,0.063842154
LOC105678450,-0.539766164
LOC105678451,-0.420803896
LOC105678452,-0.493546575
LOC105678453,-0.161196382
LOC105678454,-0.766714231
LOC105678455,0.296310671
LOC105678456,0.087256697
LOC105678457,-0.509809848
LOC105678458,0.089987267
LOC105678459,0.597824503
LOC105678460,-0.260596428
LOC105678461,-0.354000994
LOC105678462,0.163232994
LOC105678463,0.615776113
LOC105678464,0.489594695
LOC105678465,0.330460468
LOC105678466,-0.239554969
LOC105678468,0.795666003
LOC105678469,0.091980078
LOC105678470,0.132520115
LOC105678471,-0.063439889
LOC105678472,-0.237877553
LOC105678474,0.469954589
LOC105678475,-0.012187004
LOC105678476,0.335290376
LOC105678477,0.433659917
LOC105678478,0.408043602
LOC105678479,0.174899218
LOC105678480,0.535050595
LOC105678481,0.296675591
LOC105678482,0.079043019
LOC105678483,-0.01986196
LOC105678484,-0.015004893
LOC105678485,0.243483334
LOC105678486,-0.422503005
LOC105678487,0.366713654
LOC105678488,0.27016033
LOC105678489,-0.063464157
LOC105678490,-0.589379412
LOC105678491,0.819322046
LOC105678492,0.012241876
LOC105678493,-0.26412841
LOC105678494,-0.351861725
LOC105678495,-0.413208838
LOC105678496,2.159534464
LOC105678497,-0.218643387
LOC105678498,0.060626836
LOC105678499,0.079888525
LOC105678500,0.275932403
LOC105678501,-0.2745088
LOC105678502,0.247995783
LOC105678503,0.061620526
LOC105678504,-0.569049709
LOC105678505,-0.065174243
LOC105678506,0.377142756
LOC105678507,0.457752213
LOC105678508,0.259194008
LOC105678509,0.310927736
LOC105678510,0.823008669
LOC105678511,-0.14863369
LOC105678512,-0.145932744
LOC105678513,-0.237683674
LOC105678514,0.567261656
LOC105678515,0.607037442
LOC105678516,-0.470648483
LOC105678517,-0.154694531
LOC105678518,-0.980236237
LOC105678519,-0.238528098
LOC105678520,-0.051875651
LOC105678521,0.032422095
LOC105678522,0.238719902
LOC105678523,0.37923019
LOC105678524,-0.049766282
LOC105678525,0.563112834
LOC105678526,0.267349348
LOC105678527,-0.480645353
LOC105678528,0.50115647
LOC105678529,-0.025019033
LOC105678530,-0.020275208
LOC105678531,0.235188084
LOC105678532,0.187894234
LOC105678533,0.341586121
LOC105678534,0.025738302
LOC105678535,-0.504133329
LOC105678536,-0.02628006
LOC105678537,0.262335227
LOC105678538,0.161469695
LOC105678539,-0.362507335
LOC105678540,0.471168726
LOC105678541,0.037568356
LOC105678542,-0.299079463
LOC105678543,-0.947188228
LOC105678544,-0.401597523
LOC105678545,-0.395657062
LOC105678546,-0.165192429
LOC105678547,0.18700788
LOC105678548,-0.630527336
LOC105678549,0.288070515
LOC105678550,-0.305121526
LOC105678551,0.071590909
LOC105678552,0.299064909
LOC105678553,-0.250567331
LOC105678554,0.275186486
LOC105678555,0.136368009
LOC105678556,0.200930324
LOC105678557,0.103334881
LOC105678558,0.329417882
LOC105678559,-0.011538189
LOC105678560,0.360312721
LOC105678561,0.166255247
LOC105678562,0.162225718
LOC105678563,0.10051369
LOC105678564,-0.358134379
LOC105678565,0.47748109
LOC105678566,0.197479771
LOC105678567,0.516661335
LOC105678568,0.4303779
LOC105678569,0.119721654
LOC105678570,0.117843706
LOC105678571,0.345282341
LOC105678572,-0.00239456
LOC105678573,-1.456799825
LOC105678574,-0.240549994
LOC105678575,-0.441032902
LOC105678576,-0.256953624
LOC105678577,-0.154700498
LOC105678578,0.254499248
LOC105678579,0.36888712
LOC105678580,0.290320565
LOC105678581,-0.087024648
LOC105678582,-0.179921928
LOC105678583,0.293908932
LOC105678584,-0.094656985
LOC105678585,0.687432416
LOC105678586,0.112388521
LOC105678587,0.472732092
LOC105678588,-0.030905564
LOC105678589,0.073123934
LOC105678590,-0.119965036
LOC105678591,0.172927072
LOC105678592,-0.077672949
LOC105678593,-0.347321532
LOC105678594,-0.035059006
LOC105678595,0.355958709
LOC105678596,0.26959406
LOC105678597,0.011091477
LOC105678598,-0.811788226
LOC105678599,-0.344265381
LOC105678600,-0.746701394
LOC105678601,-0.745924057
LOC105678602,-0.391305541
LOC105678603,-0.441784031
LOC105678604,0.178277624
LOC105678605,0.04023445
LOC105678606,-0.100512697
LOC105678607,-0.109140048
LOC105678608,-0.096171687
LOC105678609,-0.217525484
LOC105678610,-0.140881237
LOC105678611,-0.217624387
LOC105678612,-0.409894705
LOC105678613,0.15698641
LOC105678614,0.6534157
LOC105678615,-0.263032433
LOC105678616,-0.025096826
LOC105678617,0.088138657
LOC105678618,0.285613034
LOC105678619,-0.150829743
LOC105678620,0.61791043
LOC105678621,0.33959612
LOC105678622,0.658457922
LOC105678623,0.351623383
LOC105678624,-0.219920021
LOC105678625,0.093648787
LOC105678626,0.185029504
LOC105678627,0.41224837
LOC105678628,0.477821011
LOC105678629,-0.235582617
LOC105678630,-0.043448568
LOC105678631,0.447343214
LOC105678632,0.282022033
LOC105678633,-0.200820942
LOC105678634,0.113124709
LOC105678635,0.418867806
LOC105678636,-0.075138791
LOC105678637,-0.031746774
LOC105678638,0.345089459
LOC105678639,-0.093941189
LOC105678640,0.601745614
LOC105678641,0.05628936
LOC105678642,-0.394033636
LOC105678643,0.012489553
LOC105678644,0.622684974
LOC105678645,0.497195692
LOC105678646,-0.25965885
LOC105678647,0.197712525
LOC105678648,0.215241749
LOC105678649,-0.2773326
LOC105678650,-1.466663839
LOC105678651,0.234012528
LOC105678652,0.063811492
LOC105678653,0.257180927
LOC105678654,-0.158490282
LOC105678655,0.454146868
LOC105678656,0.264423604
LOC105678657,0.40793646
LOC105678658,-0.024016555
LOC105678659,0.345791752
LOC105678660,0.035242153
LOC105678661,0.376000438
LOC105678662,0.382644536
LOC105678663,0.297970075
LOC105678664,-0.043267075
LOC105678665,0.080358902
LOC105678666,0.274616623
LOC105678667,0.035991916
LOC105678668,-0.056739199
LOC105678669,-0.585563743
LOC105678670,-0.403912527
LOC105678671,0.043074534
LOC105678672,0.374238055
LOC105678673,0.1939659
LOC105678674,-0.266052807
LOC105678675,-0.505135507
LOC105678676,0.145748862
LOC105678677,0.021992246
LOC105678678,0.067313995
LOC105678679,-0.000792434
LOC105678680,0.351616702
LOC105678681,0.310335528
LOC105678682,0.428492354
LOC105678683,-0.070898797
LOC105678684,0.491492909
LOC105678685,0.426582393
LOC105678686,0.259619906
LOC105678687,0.376961773
LOC105678688,0.396579869
LOC105678689,-0.440965
LOC105678690,-0.082069707
LOC105678691,0.543546207
